# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 1.030000000000000071e+01 1.399999999999999822e+01 9.686422288587979157e-01 3.885211110954197179e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.409999999999999787e+01 9.738285390517781304e-01 3.762386221104650156e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.419999999999999751e+01 9.787908311250999027e-01 3.640709529933974092e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.429999999999999716e+01 9.829847952691833646e-01 3.829645265273213129e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.439999999999999680e+01 9.868223263683401081e-01 3.717658339139546728e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.449999999999999645e+01 9.905745259765272870e-01 3.468596217026331373e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.459999999999999609e+01 9.939090702783880404e-01 3.552054067712460874e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.469999999999999574e+01 9.972607845989751585e-01 3.557723460774530558e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.479999999999999538e+01 1.000482866301911633e+00 3.634396141653157327e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.489999999999999503e+01 1.003912571969961975e+00 3.933214680575073709e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.499999999999999467e+01 1.006754054859296810e+00 4.313414040051233821e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.509999999999999432e+01 1.009182529042053300e+00 4.702108304590213277e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.519999999999999396e+01 1.010471452859938779e+00 5.282127660161885403e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.529999999999999361e+01 1.010252949988597049e+00 6.322533051851766776e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.539999999999999325e+01 1.008673183957563335e+00 8.035145594917398812e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.549999999999999289e+01 1.004760801797622172e+00 1.077889291298947567e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.559999999999999254e+01 1.001715587961768517e+00 1.422224782421772915e-02
0.000000000000000000e+00 1.040000000000000036e+01 1.350000000000000000e+01 9.314524065289994104e-01 5.627837378892495621e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.359999999999999964e+01 9.401201457548176155e-01 5.463265069112194401e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.369999999999999929e+01 9.482002284568368244e-01 5.151667645821853860e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.379999999999999893e+01 9.553724856672357602e-01 4.879211734980932504e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.389999999999999858e+01 9.619213754704618591e-01 4.581584395672951525e-03
0.000000000000000000e+00 1.040000000000000036e+01 1.399999999999999822e+01 9.678305698981324312e-01 4.305971534522902953e-03
